wallet,in_degree,out_degree,flow_ratio,pagerank,betweenness
0x173f9d8dd7fb96818308e8428c13443f995cf3c6,0,1,1.0,8.721384880313655e-06,0.0
0x173fb2111edb8ac8b0b833c5a1209e44161eb92f,0,1,1.0,8.721384880313655e-06,0.0
0x173fe877cfa60cfa0e2fc8afa57ec83f6f7289a3,1,0,0.0,1.2558036784964645e-05,0.0
0x17408a416a7466988f55eba55b5fdb1dbd1f6dd7,2,0,0.0,2.4342431410046164e-05,0.0
0x1740f98da55c01909679a9cdfc9deec131087fa3,1,0,0.0,1.4724886788035693e-05,0.0
0x174471f7876ebd019ab91e7a24e7b209772c692d,0,1,1.0,8.721384880313655e-06,0.0
0x17452c7e88e462e7808f57ff3d39dde977f0cdc7,1,0,0.0,1.1473858171650356e-05,0.0
0x17456c457a55895a7d0437d2cbd360acaf216d7b,0,1,1.0,8.721384880313655e-06,0.0
0x1745cf353477642d349aba110d2eef4664f0e9a8,1,0,0.0,1.6531908145179908e-05,0.0
0x174735b9fec6acbbfd7a9dcbdb460586234eb0f0,0,1,1.0,8.721384880313655e-06,0.0
0x1747aada436070c853e9d765b4cb95f144977031,1,0,0.0,1.6531908145179908e-05,0.0
0x174831373496d655bf89e1d22e9001e5f081c3f3,0,1,1.0,8.721384880313655e-06,0.0
0x1748789703159580520cc2ce6d1ba01e7359c44c,0,1,1.0,8.721384880313655e-06,0.0
0x1748e8a1c21a7cc2d368694bb4a51a9e0506856d,0,1,1.0,8.721384880313655e-06,0.0
0x174acf88a12f598f83d30781ad98449bf5e7586b,0,1,1.0,8.721384880313655e-06,0.0
0x174b0662f587b7786b46366cd054d25de2cf6510,0,1,1.0,8.721384880313655e-06,0.0
0x174b0a5d350abacfee22196eea9573a91f645f5e,1,0,0.0,1.6531908145179908e-05,0.0
0x174b75731fe5fbf32ac1d0fac9e2cee544122bdd,0,1,1.0,8.721384880313655e-06,0.0
0x174bbd680b1dc07dc0452dcd0de28a94732b9981,0,1,1.0,8.721384880313655e-06,0.0
0x174c303b8aed8211d3e797bbe2f43ef427132846,0,1,1.0,8.721384880313655e-06,0.0
0x174e5f29cfa206776a372c1483affe5f12bd1793,1,0,0.0,9.514924470291839e-06,0.0
0x174f48524e4dce0d276f9873eb5665a5b5001e20,0,3,1.0,8.721384880313655e-06,0.0
0x174fb6da52a957b0620d0902ace4fea33ba84d35,0,2,1.0,8.721384880313655e-06,0.0
0x174fc783666b202c3301001b53e0bccd2f72af54,0,1,1.0,8.721384880313655e-06,0.0
0x174fd6e3c0a7c8c4aab8008a932d3c4196dab36c,0,1,1.0,8.721384880313655e-06,0.0
0x175058b22d1030a508da2bc9650b715cd1acc1d2,0,1,1.0,8.721384880313655e-06,0.0
0x1750f60a099ceeaa07a6fabd0210e08c45b42cb1,0,1,1.0,8.721384880313655e-06,0.0
0x17511f1121d087261b1492ead02a53064240979f,1,0,0.0,1.6531908145179908e-05,0.0
0x17514ce8d8cb9ec2a2bc1debfb122c78d7c711f5,0,1,1.0,8.721384880313655e-06,0.0
0x1751ac2e2f086b30b4e85d7ff13bd7ddd7838676,1,0,0.0,1.0631587223646574e-05,0.0
0x1752a22f49f3019ec05607ebb1bf3b7516684970,0,1,1.0,8.721384880313655e-06,0.0
0x175398e05bddf4e0063002c0217524337ca7be63,0,1,1.0,8.721384880313655e-06,0.0
0x175446b48c07e15728cec950097392e70c1feb97,0,1,1.0,8.721384880313655e-06,0.0
0x1759378c10baacd18d648e559f6186ce3fa7e4b5,0,1,1.0,8.721384880313655e-06,0.0
0x175a8aca65dc42899b55c994556c3a1cc1ba24a0,0,1,1.0,8.721384880313655e-06,0.0
0x175ba98df81401027de1bdfed0725b5ca2814044,1,0,0.0,3.041933148713318e-05,0.0
0x175f90d47b2c3a84ae5192e323abda6740d899e5,0,1,1.0,8.721384880313655e-06,0.0
0x176035261507e068c482682d5130694f2ad876a9,0,1,1.0,8.721384880313655e-06,0.0
0x176129585c7244b164592beb569f96fc384e99e0,0,2,1.0,8.721384880313655e-06,0.0
0x1761f5b022e31d268b8907b91934add6ab0f602e,1,1,0.5,1.6531908145179908e-05,0.0
0x176350f54708b42e8d4e46c5440910e29bf072e7,1,0,0.0,3.041933148713318e-05,0.0
0x17635d5c1292e384cd0c6232e19af009e56a3b97,0,1,1.0,8.721384880313655e-06,0.0
0x176519e73332432b3d10fa95e8a442385fe8b710,1,1,0.5,1.2626646512746781e-05,0.0
0x1765dfc97d4023d9b876141cd352f13b344886a9,1,0,0.0,1.6531908145179908e-05,0.0
0x1769ad37d99b281ef6d1556b1422b948dd4cddd6,0,1,1.0,8.721384880313655e-06,0.0
0x176b113d6daf61869444148a7dd2f222efef2097,0,1,1.0,8.721384880313655e-06,0.0
0x176b2aa6ab22fa4e10a769a54e5f3f1acd68cf37,0,2,1.0,8.721384880313655e-06,0.0
0x176ba1d64ccecce0499d0e9dc8ecad44b1a27747,1,0,0.0,1.6531908145179908e-05,0.0
0x176c0dca439836c0f47b5ffe7efa4f7ecfa9bbfe,0,1,1.0,8.721384880313655e-06,0.0
0x176caad785b0e3eed2eb20b501de2a4be2880fe9,1,0,0.0,1.6531908145179908e-05,0.0
0x176dac6e35fe25f5b2cea967dfacc1922da2466a,0,1,1.0,8.721384880313655e-06,0.0
0x17729f7ffddd4ed480cf4cfb1668ef90d1e6a24e,1,0,0.0,1.6531908145179908e-05,0.0
0x17736ded6d80472e94db70095d87118bfdd682fd,1,0,0.0,9.794222669991908e-06,0.0
0x1773d7ed5aa49b678e7031b9270f68ae7610fb64,0,1,1.0,8.721384880313655e-06,0.0
0x1773fdd31070ba7d5d7139e62c0b244195d91271,0,1,1.0,8.721384880313655e-06,0.0
0x177452bfe93af15d050b846a39e587c4c9220e6b,1,0,0.0,1.6531908145179908e-05,0.0
0x17748f3f11b339792e6c6128855cd19360290ea0,0,1,1.0,8.721384880313655e-06,0.0
0x1774c6f81a189a5fbc1692574a95ba75b57124f2,0,1,1.0,8.721384880313655e-06,0.0
0x177605c10d70436680be673023beffed3076de3a,0,1,1.0,8.721384880313655e-06,0.0
0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,10,0,0.0,6.163011432284853e-05,0.0
0x1777cc2cedc6cb8ed25b08258332286d44d638b1,0,1,1.0,8.721384880313655e-06,0.0
0x177969d1932354fac3977f084ff0700bb31159d6,0,1,1.0,8.721384880313655e-06,0.0
0x1779e7d02f81d4b214c69d19ed3329b7befe0e22,1,1,0.5,2.5638213132346713e-05,0.0
0x177a6c3dc7ba80622383c86fb072e8cf4be132c4,1,0,0.0,9.011945139734157e-06,0.0
0x177adf0f661ce080da1fa3f491f18e768182c2bf,0,1,1.0,8.721384880313655e-06,0.0
0x177c3973b16c16fb5d934ca92b6e6afb03383268,11,0,0.0,8.682661752897618e-05,0.0
0x177d011e867a6f5c9705333f59ce8243caabd9be,1,0,0.0,8.778395999035305e-06,0.0
0x177e06dab06118625671f49f0f7d058d29999752,0,1,1.0,8.721384880313655e-06,0.0
0x177f768e62176f4b928f19c727e19eb499a00fa1,0,1,1.0,8.721384880313655e-06,0.0
0x178029e939d007627b92a41dbb19f0fec5cbfedd,1,1,0.5,2.5638213132346713e-05,0.0
0x17808431ca6396dc40b924d2c0c544d9b4ab286e,0,1,1.0,8.721384880313655e-06,0.0
0x1782cff0d5290586bd84389c6c9891423851071b,1,0,0.0,1.6531908145179908e-05,0.0
0x1784570e15c67a69acbbd5ed117883be3a316389,0,1,1.0,8.721384880313655e-06,0.0
0x1785fa38d44e9ae60e6cc688af191e80b91612e9,1,0,0.0,9.697700288421936e-06,0.0
0x1788999bf139260ab38a3dcd2252b9ac0da872cb,0,1,1.0,8.721384880313655e-06,0.0
0x178981c08812095c4741d4366a895dc3d23a1386,0,1,1.0,8.721384880313655e-06,0.0
0x1789c918a54a4fab28ce015fe74d3c72e94925a1,0,1,1.0,8.721384880313655e-06,0.0
0x178a6d4589403e3e3466c593c4b19f94f066334d,1,0,0.0,1.6531908145179908e-05,0.0
0x178a86cec5d0722e1616061836a540f91e1e394b,0,1,1.0,8.721384880313655e-06,0.0
0x178b55e7f406d6e033013b087b487db6460f01a5,1,1,0.5,1.950782974108854e-05,0.0
0x178b66f703d15ca5e1a77fc824e4529fa9af8f05,1,0,0.0,1.2626646512746781e-05,0.0
0x178c804d46b1df6364e80c11c36712294e657db6,0,1,1.0,8.721384880313655e-06,0.0
0x178d70ff41e4defab5f88236a794e4c905623d1d,0,1,1.0,8.721384880313655e-06,0.0
0x178dd336524522e870da5a8be1d5ab613da24895,0,1,1.0,8.721384880313655e-06,0.0
0x178e66bc439443baf36b83d9d993d1573328a576,1,0,0.0,1.6531908145179908e-05,0.0
0x178f2dde5910b348459de855b767f6d2b02aca7c,0,1,1.0,8.721384880313655e-06,0.0
0x178fa224cb7bfc08099af2a30b9028611d03a0b7,0,1,1.0,8.721384880313655e-06,0.0
0x1790d54fa15ebcd99a02335b2865abfa5063e11c,0,1,1.0,8.721384880313655e-06,0.0
0x179158935330a05002272189619ebc868c501702,0,1,1.0,8.721384880313655e-06,0.0
0x17918119137b8bf8c865924e62d4ff2782043765,0,1,1.0,8.721384880313655e-06,0.0
0x17938079ce631e68270d7294d444942821b33179,0,1,1.0,8.721384880313655e-06,0.0
0x179495e3f14b7c2c5f86699aa858a5f28d0afc43,0,1,1.0,8.721384880313655e-06,0.0
0x179515b4d920827db8c9e4c2d1cc73debbfee471,1,0,0.0,1.3126969809816837e-05,0.0
0x17952f0d7273d8fddc0b17b6c76319446b462195,1,0,0.0,1.6531908145179908e-05,0.0
0x17955a8389a48c18c78b8821b8f2f422bae5a815,1,0,0.0,8.754064893974181e-06,0.0
0x17976fb6249fe6ee8cc15b5e91e6c307f136da5c,0,1,1.0,8.721384880313655e-06,0.0
0x1798c731b89ef643052cab1d1dcc37459fe6ae8d,1,0,0.0,1.6531908145179908e-05,0.0
0x1799eee32c00ec816f1cdac3ad67604069c9e40c,0,1,1.0,8.721384880313655e-06,0.0
0x179a3ab1b39999cebcf879079a919a37d83ba6b6,0,1,1.0,8.721384880313655e-06,0.0
0x179a98697566c6659731882fd8df5d1650ea3121,1,1,0.5,9.837173918151691e-06,0.0
0x179aaae239674446d978facf7bf6fd51322efb32,0,1,1.0,8.721384880313655e-06,0.0
0x179acfc512aeff5ad8fb04d5590c279b3990f476,1,0,0.0,1.1634140922754424e-05,0.0
0x179ad1001b9a63d5dba54a30a65d5ddfe5012585,0,1,1.0,8.721384880313655e-06,0.0
0x179c85f76edb47d6279834688378ff1a6d0b0f69,1,0,0.0,8.774517691639273e-06,0.0
0x179cbc375711c5dd359d3df7dd8e98ece353d33d,0,1,1.0,8.721384880313655e-06,0.0
0x179f1235df2ef2803b5844f511186c1a854002b0,1,0,0.0,2.45867258672302e-05,0.0
0x179f1dfbabddac229cec0e890d608f8e194eb0a5,4,0,0.0,4.472495249323248e-05,0.0
0x17a3085894ea79c5c940982fd1dadbc692481c2b,1,0,0.0,1.1324892635269071e-05,0.0
0x17a3652e1a7410be55d5d52cb0b4ba4a2f652336,0,1,1.0,8.721384880313655e-06,0.0
0x17a5656f0d3a3d372b72f9c19f4dba286dd124c1,0,1,1.0,8.721384880313655e-06,0.0
0x17a5c9fc6bef92a49f91f1372c52d06265253da1,0,1,1.0,8.721384880313655e-06,0.0
0x17a85ca6b5c76265afbef5a1f45cde2dbae32ef3,0,1,1.0,8.721384880313655e-06,0.0
0x17a86e823f48026cb3ee74674f7ec9ba99567ab3,0,1,1.0,8.721384880313655e-06,0.0
0x17a8c6e1c14b23baaad33266cffe9170210d971f,0,1,1.0,8.721384880313655e-06,0.0
0x17ab1f88c4c90e5a5290cfb8550cda1279e84531,0,1,1.0,8.721384880313655e-06,0.0
0x17ab46c5de07c0a31c7f7f5f9971dd0459862dc0,0,1,1.0,8.721384880313655e-06,0.0
0x17ac1517c30d5cd7f065cb28c4703431bb69d47d,0,1,1.0,8.721384880313655e-06,0.0
0x17ac720e0626d3bea9fc73da5926c059bfd0b387,1,1,0.5,1.2626646512746781e-05,0.0
0x17ac83fa732eacb07d57c4767eb3aed2928c558c,1,0,0.0,1.7176039366298117e-05,0.0
0x17ae26651ab1f4a0014873ab831e9e9628fde7c5,0,1,1.0,8.721384880313655e-06,0.0
0x17ae981578205b557301f4cbe90c31b1249f9b5b,0,1,1.0,8.721384880313655e-06,0.0
0x17aecb7ba20d75a0f64ead638df41ae4bbbd9b5a,0,1,1.0,8.721384880313655e-06,0.0
0x17afbda7277e03aff234b3675553529a83484f1c,1,0,0.0,9.794222669991908e-06,0.0
0x17b0a4658fd7a7a43ae53d3933e908173aa14cf1,1,0,0.0,8.788141489415075e-06,0.0
0x17b1f15f038bf0a1f872fa64345204210cd1a5e5,0,1,1.0,8.721384880313655e-06,0.0
0x17b4e6d09fc2e9524e0bec8fa07d4d6c01d0468c,1,0,0.0,2.5638213132346713e-05,0.0
0x17b50ca055bfa5dc2562d6b7ba609789c3f9f8a5,0,1,1.0,8.721384880313655e-06,0.0
0x17b583cb42ec9717af50b6ef9a85bd12c7b45f49,1,0,0.0,9.514924470291839e-06,0.0
0x17b5a77d6e7cde0e8d1f59bd1edb26d9badf6e9e,1,0,0.0,1.6531908145179908e-05,0.0
0x17b75c26b306521f60d29863697b02908b412835,1,0,0.0,1.6531908145179908e-05,0.0
0x17ba31def33821635ca8a0faaf68c890ed8e9319,1,0,0.0,1.6531908145179908e-05,0.0
0x17ba46e3c216726686fb22a220dddac0f0a89fa9,1,0,0.0,1.7176039366298117e-05,0.0
0x17bbb3a82ed9b543344d58f4eaa9a302d36f921d,0,2,1.0,8.721384880313655e-06,0.0
0x17bc55276d07e506851fe0f1d1597f7f0b875eb1,0,1,1.0,8.721384880313655e-06,0.0
0x17bd04a64d7b47f85f2ffc1ebfea51d3078e427a,1,0,0.0,1.1324892635269071e-05,0.0
0x17bd285df16d6f48f8ef5f26e52c13f78e6437e3,1,0,0.0,1.6531908145179908e-05,0.0
0x17bfef586777d41b59c9ed3f5607cdc038c9a03b,0,1,1.0,8.721384880313655e-06,0.0
0x17c131b5486b6d03f37fc6cc1ec29cffbd204b30,0,1,1.0,8.721384880313655e-06,0.0
0x17c162d0ee0b7a9a8ecdb81da48c5a782551273b,1,0,0.0,1.6531908145179908e-05,0.0
0x17c1f7dcca27cae86869425d30fef889e18b08d5,0,1,1.0,8.721384880313655e-06,0.0
0x17c2318437bd208c541446f130aad2d455231721,0,1,1.0,8.721384880313655e-06,0.0
0x17c2d114652e40e043d7b1793267dcbad869bfc0,0,1,1.0,8.721384880313655e-06,0.0
0x17c305fc36b74e2748af7f108a713a73fdeebaa1,1,1,0.5,3.041933148713318e-05,0.0
0x17c50d62e6e8d20d2dc18e9ad79c43263d0720d9,1,0,0.0,1.6531908145179908e-05,0.0
0x17c551723ec5e8b999d87ab2d340bef08210b039,1,0,0.0,1.0987201445382983e-05,0.0
0x17c573fcaa92e0b3fbb9d793b1be02cd39dac0d2,0,1,1.0,8.721384880313655e-06,0.0
0x17c5fda30d4e96b6dd312d21745ffa5c9bfe312a,0,1,1.0,8.721384880313655e-06,0.0
0x17c77561bb7d736dbab82a74f5d1c9ddb48cbde9,1,1,0.5,1.0023138757791361e-05,0.0
0x17c7c2e480edfb1be40c650ccc3ac51ce2f058a7,1,0,0.0,1.921125432101279e-05,0.0
0x17c91c3e15ae3f81c9f0c6977603c8145fad8d59,0,1,1.0,8.721384880313655e-06,0.0
0x17caad536c936e0c2af4ea370df5ad4775b3efe7,1,0,0.0,1.6531908145179908e-05,0.0
0x17cbd516166720b8c75fe75235ed0218d9cfdfbe,0,1,1.0,8.721384880313655e-06,0.0
0x17ccb76c6b905645e0c2442eeb38fcdf4fd82aba,1,1,0.5,1.950782974108854e-05,0.0
0x17ccc1bdcd27ef8dbfe4dab9d3e1377e88bb0824,1,0,0.0,1.6531908145179908e-05,0.0
0x17cd3541f3b41817046072b0e27b5d170e72cfa9,0,1,1.0,8.721384880313655e-06,0.0
0x17d070ce7da089805d10d6099e1a22a46bc4f407,0,1,1.0,8.721384880313655e-06,0.0
0x17d0d93f6b5e4a5cc0f1ba1e4044637e479ec39c,0,1,1.0,8.721384880313655e-06,0.0
0x17d204fcef3de5b24eccfc10c52ccc9bd23bbdfc,1,0,0.0,1.6531908145179908e-05,0.0
0x17d22643b142b6859961036cdb472b4675b4ba87,0,1,1.0,8.721384880313655e-06,0.0
0x17d278c3988b7293632d5d78c755b4e18d1e1306,0,1,1.0,8.721384880313655e-06,0.0
0x17d58963e31308cdf620b2facb7099c6789fa187,0,1,1.0,8.721384880313655e-06,0.0
0x17d5926aa408d86c584e6933a8a0dd0e80bf8aaf,0,1,1.0,8.721384880313655e-06,0.0
0x17d5c0c190f87d20115f88a2c6052e506d142328,1,0,0.0,1.6531908145179908e-05,0.0
0x17d5cb5df1f2bca2e4895ba88c1a25127e86039c,1,0,0.0,1.0973921592528164e-05,0.0
0x17d68ca6bf6c141e1214e12acea84f28db42aa2f,1,0,0.0,9.402068245215027e-06,0.0
0x17d6b8856dd1cc890f63d7e3b856f2820892e23f,0,1,1.0,8.721384880313655e-06,0.0
0x17d71698ed72dc9a753dbfeaf1ff78e090f62ad5,0,1,1.0,8.721384880313655e-06,0.0
0x17d84c51c7040fe697e5a57fe4d6c9bbd4bbfb88,1,0,0.0,1.6531908145179908e-05,0.0
0x17d879bfe7f6992fc5ca6b2bdd089f32c8670037,0,1,1.0,8.721384880313655e-06,0.0
0x17d9d222b9f601d21285dade3269d519ac5c0e34,1,0,0.0,1.6531908145179908e-05,0.0
0x17ddca1bdd45243112d9ffc0a29a79165370af07,0,1,1.0,8.721384880313655e-06,0.0
0x17de19c184ddb5c8240259d43130f69a2d13ce78,0,1,1.0,8.721384880313655e-06,0.0
0x17de9d6b5812152b36ea52889a28fdacf346e072,0,1,1.0,8.721384880313655e-06,0.0
0x17deddb46e32daa289a88692bf35ce2158e5dbb4,0,1,1.0,8.721384880313655e-06,0.0
0x17def68aba78a1de319821b8dbd353d9485f6065,0,2,1.0,8.721384880313655e-06,0.0
0x17e033bdf1b0a9b2fc0d0d270fa8a1e5e460b782,0,1,1.0,8.721384880313655e-06,0.0
0x17e1b2129cedfda16827a05a76bb26ba5721a69e,0,1,1.0,8.721384880313655e-06,0.0
0x17e1fff0eda3675d78f72921f326292f90dced06,0,1,1.0,8.721384880313655e-06,0.0
0x17e3abd1a573161b388b1335b3b2d2ef18f978e0,0,1,1.0,8.721384880313655e-06,0.0
0x17e452ead6bb5db267d2fff0dd1d05b9f45226f6,0,1,1.0,8.721384880313655e-06,0.0
0x17e482cf1acab7f8dde013e4dda29bf668c6b14d,0,1,1.0,8.721384880313655e-06,0.0
0x17e505cc013632c22580fe8fe888af083ab8cdcf,1,0,0.0,2.2746202121504604e-05,0.0
0x17e524e43b853fc2dc0a886c56b81b7361b70eae,0,1,1.0,8.721384880313655e-06,0.0
0x17e69bc40b4e6767d4ccaa201371d1cfa610e8c3,0,1,1.0,8.721384880313655e-06,0.0
0x17e6b88f7b8b37cf110353a728d2f535b2fb9157,1,0,0.0,9.44248232056393e-06,0.0
0x17e738d9056cf0926ffdb0ff15da4fe64661c867,0,1,1.0,8.721384880313655e-06,0.0
0x17e7e372005747f1208e05eb9c9799facf256422,0,1,1.0,8.721384880313655e-06,0.0
0x17e8392a55cee5db9e87e04ca2086977a9f25336,1,0,0.0,3.041933148713318e-05,0.0
0x17e9302ea67c99b1627b9ed497696932c71da6c7,0,1,1.0,8.721384880313655e-06,0.0
0x17e9762c4d2325dcb2ec98b87b85c0a7397dc311,1,1,0.5,9.697700288421936e-06,0.0
0x17ec7dec642b8f09f7675fb11dfa5419c08d65c1,0,1,1.0,8.721384880313655e-06,0.0
0x17efa621081c79d4c27437eba65f7b8adbb44021,1,1,0.5,2.5638213132346713e-05,0.0
0x17efc4e8869fc9e3a4fa6558ce7b146150cd651c,1,0,0.0,1.0987201445382983e-05,0.0
0x17f08b336b79fa9bc046299e44fae105d30e979d,1,0,0.0,1.6531908145179908e-05,0.0
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,0,4,1.0,8.721384880313655e-06,0.0
0x17f2afa2bc98d055e07f098236299b5a63a1ea2b,1,1,0.5,9.837173918151691e-06,0.0
0x17f38f9d4c18256eb755976b7d2c01d59a721138,1,0,0.0,1.6531908145179908e-05,0.0
0x17f43f532b3f91c1628ff513290e730446cb9355,1,0,0.0,1.0631587223646574e-05,0.0
0x17f4849d276c3554e94bfc213798ed07d58a29ce,1,0,0.0,1.560256810865541e-05,0.0
0x17f48c84b8ac00344e3ebcea5ca515d87a66feda,0,1,1.0,8.721384880313655e-06,0.0
0x17f4a6fd4e7d64a09d2887a8fbf0b442f3c9045b,0,1,1.0,8.721384880313655e-06,0.0
0x17f4fd01cc14b752bc7706642b1d4c72130a7fc6,0,1,1.0,8.721384880313655e-06,0.0
0x17f80e4052b805b58f1adb608203fdbbd785615c,0,1,1.0,8.721384880313655e-06,0.0
0x17f83cf76649a1df21c3b318812ba6fe16662292,0,1,1.0,8.721384880313655e-06,0.0
0x17fd1d479727ff36a98194441ec554235d3dde9c,0,1,1.0,8.721384880313655e-06,0.0
0x17feb0c054d2198a1e39ff478e6901735c356887,0,1,1.0,8.721384880313655e-06,0.0
0x17ff3344b8a59b102cf2869587db17539c4812b3,0,1,1.0,8.721384880313655e-06,0.0
0x1800258657f34e696d1abb6c282f42bc75c9c891,0,1,1.0,8.721384880313655e-06,0.0
0x1800b797e82b397563ac3fec1b4e4ce7ffa6b65a,0,1,1.0,8.721384880313655e-06,0.0
0x180479e66e34c773cdb05aa6969e1a3ccb7beb06,0,1,1.0,8.721384880313655e-06,0.0
0x1805c6e41c7c0c6925bd0dc9380e525fb55aa0f5,0,1,1.0,8.721384880313655e-06,0.0
0x180615b5f71c9acb64fdef02a461b04ac28af8c4,1,0,0.0,1.2626646512746781e-05,0.0
0x18071d75576c967b238a3e316384e9a1cae4145a,0,1,1.0,8.721384880313655e-06,0.0
0x1807cab364a7dbb2b506ba151866386165899964,1,0,0.0,1.6531908145179908e-05,0.0
0x1809f1cdd1f35a9977d5aa22aaabfb68a370cae9,1,1,0.5,9.837173918151691e-06,0.0
0x180a535474bfb2baaddfb343766dce4d2b58f31f,0,1,1.0,8.721384880313655e-06,0.0
0x180a64d0f5e6476915461fc50bb177c7b9fef690,0,1,1.0,8.721384880313655e-06,0.0
0x180afaebeddbf7313c4a35e3b955cd972b9a0c2a,1,1,0.5,9.697700288421936e-06,0.0
0x180c61184c07862611188a698d4e398ee4ca4cc3,0,1,1.0,8.721384880313655e-06,0.0
0x180c77ae51a9c505a43a2c7d81f8ce70cacb93a6,2,0,0.0,2.4342431410046164e-05,0.0
0x180cc8c4ab2f2c60cfb84b3325ba8c98599f822a,0,1,1.0,8.721384880313655e-06,0.0
0x180dc0eb122ae8a27c920f51d9e3d725430da813,0,1,1.0,8.721384880313655e-06,0.0
0x180dc3547555d615fc9e3bd44e74d3ff2685bd04,0,1,1.0,8.721384880313655e-06,0.0
0x180dc855c55ffde8bc3e1d1975f9423032fd73c5,1,1,0.5,1.2626646512746781e-05,0.0
0x180e12f58d5979aae1fc21e8b516e6377fd81d25,0,1,1.0,8.721384880313655e-06,0.0
0x180e2297e7bae098853cead651de5c4847831dba,0,1,1.0,8.721384880313655e-06,0.0
0x180ecd681f2d50ede26f4c1fbf717739d32d6c14,0,1,1.0,8.721384880313655e-06,0.0
0x180fbb4577b470817aaa9422f8d636bda0d568f7,5,0,0.0,5.27338705311593e-05,0.0
0x1810637f1542bc56fb7595b784560626fbe2c56e,0,2,1.0,8.721384880313655e-06,0.0
0x1810a6f790f2a007d66548d78b52b7123054f325,2,0,0.0,2.4342431410046164e-05,0.0
0x1811462852cda07f27298f01778518d2e3cb99f1,1,0,0.0,1.3402651663559725e-05,0.0
0x18130da48164297d87312bd9050745ed6adf046b,0,1,1.0,8.721384880313655e-06,0.0
0x18131889b876ee2d883417ae3d14aa3dcee2a830,0,1,1.0,8.721384880313655e-06,0.0
0x1813efcc22fe247a3ec4fdff6731d7b5d7baf2a3,1,0,0.0,1.6531908145179908e-05,0.0
0x1814d15484d6b53bcf6b3c3cfc97a3a37e7d3b7e,1,0,0.0,1.6531908145179908e-05,0.0
0x1814e2f6d2e2bbd29bc34cb9d6daeed0f3a5c513,0,1,1.0,8.721384880313655e-06,0.0
0x18165ae5c56ed9161da366389a0a2e14ac6d3418,0,1,1.0,8.721384880313655e-06,0.0
0x1817115df06089cd78fe5b88f0d899b7d6dcbebc,1,0,0.0,8.765512130397643e-06,0.0
0x18177795d2d7cb2b7722860f52d36005283924d5,1,0,0.0,1.6531908145179908e-05,0.0
0x181c349333b996da8b22145b147f721f9391fce3,0,1,1.0,8.721384880313655e-06,0.0
0x181c9bdd7777bd4737e47193faa6654fdab3959b,0,1,1.0,8.721384880313655e-06,0.0
0x181cb1379af2245c53a79c094a52104d7984dfc6,0,1,1.0,8.721384880313655e-06,0.0
0x1820ceb52efe83546416ca456a83ff82a5ae6157,1,0,0.0,1.187768957930687e-05,0.0
0x18213e0106062980f83c874b34397bf5aa6235e5,0,1,1.0,8.721384880313655e-06,0.0
0x18214f6ad95175e09ef0c42f1e9c665b45302345,0,1,1.0,8.721384880313655e-06,0.0
0x18230c612a539cc2c52dfd975d8928001bc1d29e,1,0,0.0,1.1244985768612378e-05,0.0
0x182655d28838aef874c37e0a8d6ec20433d2c629,0,1,1.0,8.721384880313655e-06,0.0
0x1827115fe6ab754c0dcfadbf523b1b6c6f09a057,1,0,0.0,1.6531908145179908e-05,0.0
0x1827e4f18bd650cfc3cff23db1b6859add77bd4f,3,0,0.0,3.215295467491242e-05,0.0
0x1828b48d43a4bcbb3b36c0059e1074c518ea273e,0,1,1.0,8.721384880313655e-06,0.0
0x18290fc2f3f283d096e9378daf28dea282548886,1,0,0.0,1.6531908145179908e-05,0.0
0x182a6579cc4ec8425a563f6e017bd87a4152fc80,1,0,0.0,1.3649937292438844e-05,0.0
0x182be91e22626bbc9f431816662bc162c5813315,1,0,0.0,1.6531908145179908e-05,0.0
0x182c39288c25c46d7beb9bad787d1895d7423d51,1,0,0.0,1.6531908145179908e-05,0.0
0x182c8c251f56ae88d134058cdba2536883f8093f,1,0,0.0,1.6531908145179908e-05,0.0
0x182d4c53eeac48caeb9025e35ed229391121c608,0,1,1.0,8.721384880313655e-06,0.0
0x182f158ce8e861abe33ec24dd94186b3bc923e6d,0,1,1.0,8.721384880313655e-06,0.0
0x1830943428b2adb1a91aed452d8f302e1f45a5bb,0,1,1.0,8.721384880313655e-06,0.0
0x183120585aaefd430ed6e481f175efbf7d7a37cd,0,1,1.0,8.721384880313655e-06,0.0
0x1831322f48dbd8a9323b72d304d6018cf37dd40e,0,1,1.0,8.721384880313655e-06,0.0
0x183162b22e0d8be3392a4a8c7a2024a6fce68f86,0,1,1.0,8.721384880313655e-06,0.0
0x18321aeb1ac13769dbbd2e7c22fcafcfcf387745,1,0,0.0,8.796486065552752e-06,0.0
0x1832db0bb13777dcabcb48f857c2524e9754390e,0,1,1.0,8.721384880313655e-06,0.0
0x1832e151382cf3c43f1b4d361aea7ab112463775,0,1,1.0,8.721384880313655e-06,0.0
0x1834a40dbecfddedb198047f4612d4247ac067a6,1,1,0.5,1.950782974108854e-05,0.0
0x1834e4a086e556b5974165b6802d6a3adf90c30d,1,0,0.0,1.6531908145179908e-05,0.0
0x18359b4b4dfcf384ac482af26e988798c2ac0d6d,1,1,0.5,1.0283489533286903e-05,0.0
0x183600361dc42c6f022fd219c3a9dabbf08c9ce4,0,1,1.0,8.721384880313655e-06,0.0
0x183877c7c1b8113dd5a9438f8c8fab439092e962,0,4,1.0,8.721384880313655e-06,0.0
